model,config,problem,topic,outcome,passed,compiled,error_kind,mismatches,iterations,finished,tool_calls,compile_calls,rag_calls,llm_calls,prompt_tokens,completion_tokens,total_tokens,wall_seconds,agent_error
qwen38_next,baseline,Prob121_2014_q3bfsm,fsm,pass,1,1,,0,1,1,0,0,0,1,309,1288,1597,168.294,
qwen38_next,baseline,Prob122_kmap4,kmap_logic,pass,1,1,,0,1,1,0,0,0,1,238,966,1204,122.013,
qwen38_next,baseline,Prob123_bugs_addsubz,arithmetic,pass,1,1,,0,1,1,0,0,0,1,238,4706,4944,661.496,
qwen38_next,baseline,Prob124_rule110,sequential,pass,1,1,,0,1,1,0,0,0,1,475,6265,6740,826.794,
qwen38_next,baseline,Prob125_kmap3,arithmetic,pass,1,1,,0,1,1,0,0,0,1,254,6504,6758,1733.971,
qwen38_next,baseline,Prob126_circuit6,combinational,truncated,0,0,,,1,1,0,0,0,1,418,8192,8610,864.542,response truncated at max_tokens
qwen38_next,baseline,Prob127_lemmings1,fsm,pass,1,1,,0,1,1,0,0,0,1,370,1674,2044,223.742,
qwen38_next,baseline,Prob128_fsm_ps2,fsm,pass,1,1,,0,1,1,0,0,0,1,330,5319,5649,1645.838,
qwen38_next,baseline,Prob129_ece241_2013_q8,fsm,truncated,0,0,,,1,1,0,0,0,1,238,8192,8430,850.578,response truncated at max_tokens
qwen38_next,baseline,Prob130_circuit5,combinational,pass,1,1,,0,1,1,0,0,0,1,553,1841,2394,250.672,
qwen38_next,baseline,Prob131_mt2015_q4,combinational,compile_error,0,0,port_mismatch,,1,1,0,0,0,1,539,5343,5882,707.623,
qwen38_next,baseline,Prob132_always_if2,arithmetic,pass,1,1,,0,1,1,0,0,0,1,221,1425,1646,192.932,
qwen38_next,baseline,Prob133_2014_q3fsm,fsm,truncated,0,0,,,1,1,0,0,0,1,327,8192,8519,904.28,response truncated at max_tokens
qwen38_next,baseline,Prob134_2014_q3c,fsm,truncated,0,0,,,1,1,0,0,0,1,312,8192,8504,818.252,response truncated at max_tokens
qwen38_next,baseline,Prob135_m2014_q6b,fsm,pass,1,1,,0,1,1,0,0,0,1,322,6177,6499,1683.716,
qwen38_next,baseline,Prob136_m2014_q6,fsm,pass,1,1,,0,1,1,0,0,0,1,275,3113,3388,2259.65,
qwen38_next,baseline,Prob137_fsm_serial,fsm,truncated,0,0,,,1,1,0,0,0,1,329,8192,8521,873.318,response truncated at max_tokens
qwen38_next,baseline,Prob138_2012_q2fsm,fsm,pass,1,1,,0,1,1,0,0,0,1,341,1014,1355,126.688,
qwen38_next,baseline,Prob139_2013_q2bfsm,fsm,truncated,0,0,,,1,1,0,0,0,1,417,8192,8609,876.42,response truncated at max_tokens
qwen38_next,baseline,Prob140_fsm_hdlc,fsm,truncated,0,0,,,1,1,0,0,0,1,419,8192,8611,839.744,response truncated at max_tokens
qwen38_next,baseline,Prob141_count_clock,sequential,truncated,0,0,,,1,1,0,0,0,1,336,8192,8528,823.007,response truncated at max_tokens
qwen38_next,baseline,Prob142_lemmings2,fsm,pass,1,1,,0,1,1,0,0,0,1,464,4542,5006,466.806,
qwen38_next,baseline,Prob143_fsm_onehot,fsm,pass,1,1,,0,1,1,0,0,0,1,720,3639,4359,476.566,
qwen38_next,baseline,Prob144_conwaylife,sequential,truncated,0,0,,,1,1,0,0,0,1,524,8192,8716,846.267,response truncated at max_tokens
qwen38_next,baseline,Prob145_circuit8,combinational,truncated,0,0,,,1,1,0,0,0,1,866,8192,9058,864.659,response truncated at max_tokens
qwen38_next,baseline,Prob146_fsm_serialdata,fsm,truncated,0,0,,,1,1,0,0,0,1,384,8192,8576,879.299,response truncated at max_tokens
qwen38_next,baseline,Prob147_circuit10,sequential,truncated,0,0,,,1,1,0,0,0,1,1053,8192,9245,859.451,response truncated at max_tokens
qwen38_next,baseline,Prob148_2013_q2afsm,fsm,pass,1,1,,0,1,1,0,0,0,1,658,4722,5380,636.287,
qwen38_next,baseline,Prob149_ece241_2013_q4,sequential,truncated,0,0,,,1,1,0,0,0,1,484,8192,8676,824.68,response truncated at max_tokens
qwen38_next,baseline,Prob150_review2015_fsmonehot,fsm,pass,1,1,,0,1,1,0,0,0,1,791,4664,5455,573.552,
qwen38_next,baseline,Prob151_review2015_fsm,fsm,compile_error,0,0,other_elaboration_error,,1,1,0,0,0,1,433,5853,6286,601.03,
qwen38_next,baseline,Prob152_lemmings3,fsm,pass,1,1,,0,1,1,0,0,0,1,652,7225,7877,719.304,
qwen38_next,baseline,Prob153_gshare,sequential,truncated,0,0,,,1,1,0,0,0,1,728,8192,8920,846.43,response truncated at max_tokens
qwen38_next,baseline,Prob154_fsm_ps2data,fsm,truncated,0,0,,,1,1,0,0,0,1,1222,8192,9414,695.468,response truncated at max_tokens
qwen38_next,baseline,Prob155_lemmings4,fsm,truncated,0,0,,,1,1,0,0,0,1,790,8192,8982,616.682,response truncated at max_tokens
qwen38_next,baseline,Prob156_review2015_fancytimer,fsm,truncated,0,0,,,1,1,0,0,0,1,586,8192,8778,597.497,response truncated at max_tokens
qwen38_next,react_compiler,Prob001_zero,combinational,pass,1,1,,0,2,1,1,1,0,2,1309,190,1499,30.821,
qwen38_next,react_compiler,Prob002_m2014_q4i,combinational,pass,1,1,,0,2,1,1,1,0,2,1317,148,1465,23.719,
qwen38_next,react_compiler,Prob003_step_one,combinational,pass,1,1,,0,2,1,1,1,0,2,1317,177,1494,27.829,
qwen38_next,react_compiler,Prob004_vector2,combinational,pass,1,1,,0,2,1,1,1,0,2,1400,664,2064,85.677,
qwen38_next,react_compiler,Prob005_notgate,combinational,pass,1,1,,0,2,1,1,1,0,2,1324,180,1504,28.054,
qwen38_next,react_compiler,Prob006_vectorr,combinational,pass,1,1,,0,3,1,2,1,0,3,2327,434,2761,61.55,
qwen38_next,react_compiler,Prob007_wire,combinational,pass,1,1,,0,3,1,2,1,0,3,2113,388,2501,59.998,
qwen38_next,react_compiler,Prob008_m2014_q4h,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1347,281,1628,46.032,
qwen38_next,react_compiler,Prob009_popcount3,combinational,pass,1,1,,0,2,1,1,1,0,2,1411,361,1772,53.926,
qwen38_next,react_compiler,Prob010_mt2015_q4a,combinational,pass,1,1,,0,2,1,1,1,0,2,1366,286,1652,43.283,
qwen38_next,react_compiler,Prob011_norgate,combinational,pass,1,1,,0,3,1,2,1,0,3,2155,247,2402,36.819,
qwen38_next,react_compiler,Prob012_xnorgate,combinational,pass,1,1,,0,3,1,2,1,0,3,2155,278,2433,42.124,
qwen38_next,react_compiler,Prob013_m2014_q4e,combinational,pass,1,1,,0,2,1,1,1,0,2,1359,214,1573,31.128,
qwen38_next,react_compiler,Prob014_andgate,combinational,pass,1,1,,0,2,1,1,1,0,2,1347,191,1538,28.59,
qwen38_next,react_compiler,Prob015_vector1,combinational,pass,1,1,,0,2,1,1,1,0,2,1482,246,1728,31.718,
qwen38_next,react_compiler,Prob016_m2014_q4j,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1655,1343,2998,155.421,
qwen38_next,react_compiler,Prob017_mux2to1v,combinational,pass,1,1,,0,2,1,1,1,0,2,1459,296,1755,39.637,
qwen38_next,react_compiler,Prob018_mux256to1,combinational,pass,1,1,,0,2,1,1,1,0,2,1507,374,1881,50.324,
qwen38_next,react_compiler,Prob019_m2014_q4f,combinational,pass,1,1,,0,2,1,1,1,0,2,1441,246,1687,32.945,
qwen38_next,react_compiler,Prob020_mt2015_eq2,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1461,233,1694,31.945,
qwen38_next,react_compiler,Prob021_mux256to1v,combinational,pass,1,1,,0,2,1,1,1,0,2,1576,935,2511,121.211,
qwen38_next,react_compiler,Prob022_mux2to1,combinational,pass,1,1,,0,2,1,1,1,0,2,1410,152,1562,19.77,
qwen38_next,react_compiler,Prob023_vector100r,combinational,pass,1,1,,0,2,1,1,1,0,2,1429,474,1903,61.963,
qwen38_next,react_compiler,Prob024_hadd,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1408,239,1647,30.05,
qwen38_next,react_compiler,Prob025_reduction,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1476,265,1741,34.938,
qwen38_next,react_compiler,Prob026_alwaysblock1,combinational,pass,1,1,,0,2,1,1,1,0,2,1419,391,1810,48.882,
qwen38_next,react_compiler,Prob027_fadd,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1438,303,1741,36.04,
qwen38_next,react_compiler,Prob028_m2014_q4a,sequential,pass,1,1,,0,2,1,1,1,0,2,1371,483,1854,61.221,
qwen38_next,react_compiler,Prob029_m2014_q4g,combinational,pass,1,1,,0,2,1,1,1,0,2,1489,352,1841,44.159,
qwen38_next,react_compiler,Prob030_popcount255,combinational,pass,1,1,,0,2,1,1,1,0,2,1498,609,2107,74.107,
qwen38_next,react_compiler,Prob031_dff,sequential,pass,1,1,,0,2,1,1,1,0,2,1381,1186,2567,164.239,
qwen38_next,react_compiler,Prob032_vector0,combinational,pass,1,1,,0,2,1,1,1,0,2,1527,449,1976,50.941,
qwen38_next,react_compiler,Prob033_ece241_2014_q1c,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1530,550,2080,66.817,
qwen38_next,react_compiler,Prob034_dff8,sequential,functional_mismatch,0,1,,1,2,1,1,1,0,2,1417,407,1824,47.804,
qwen38_next,react_compiler,Prob035_count1to10,sequential,pass,1,1,,0,2,1,1,1,0,2,1520,1427,2947,195.307,
qwen38_next,react_compiler,Prob036_ringer,combinational,pass,1,1,,0,2,1,1,1,0,2,1555,332,1887,44.996,
qwen38_next,react_compiler,Prob037_review2015_count1k,sequential,pass,1,1,,0,2,1,1,1,0,2,1536,403,1939,49.089,
qwen38_next,react_compiler,Prob038_count15,sequential,pass,1,1,,0,2,1,1,1,0,2,1504,617,2121,77.673,
qwen38_next,react_compiler,Prob039_always_if,combinational,pass,1,1,,0,2,1,1,1,0,2,1557,635,2192,73.756,
qwen38_next,react_compiler,Prob040_count10,sequential,pass,1,1,,0,2,1,1,1,0,2,1518,527,2045,63.328,
qwen38_next,react_compiler,Prob041_dff8r,sequential,pass,1,1,,0,2,1,1,1,0,2,1489,386,1875,46.004,
qwen38_next,react_compiler,Prob042_vector4,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1717,243,1960,27.467,
qwen38_next,react_compiler,Prob043_vector5,combinational,pass,1,1,,0,2,1,1,1,0,2,1756,1615,3371,184.73,
qwen38_next,react_compiler,Prob044_vectorgates,combinational,pass,1,1,,0,2,1,1,1,0,2,1602,576,2178,65.524,
qwen38_next,react_compiler,Prob045_edgedetect2,sequential,pass,1,1,,0,2,1,1,1,0,2,1550,922,2472,114.557,
qwen38_next,react_compiler,Prob046_dff8p,sequential,pass,1,1,,0,2,1,1,1,0,2,1507,636,2143,73.522,
qwen38_next,react_compiler,Prob047_dff8ar,sequential,pass,1,1,,0,2,1,1,1,0,2,1499,493,1992,55.725,
qwen38_next,react_compiler,Prob048_m2014_q4c,sequential,pass,1,1,,0,2,1,1,1,0,2,1419,400,1819,44.349,
qwen38_next,react_compiler,Prob049_m2014_q4b,sequential,pass,1,1,,0,2,1,1,1,0,2,1418,488,1906,56.187,
qwen38_next,react_compiler,Prob050_kmap1,kmap_logic,pass,1,1,,0,2,1,1,1,0,2,1499,652,2151,71.253,
qwen38_next,react_compiler,Prob051_gates4,combinational,pass,1,1,,0,3,1,2,1,0,3,2476,367,2843,40.844,
qwen38_next,react_compiler,Prob052_gates100,combinational,pass,1,1,,0,2,1,1,1,0,2,1554,429,1983,48.353,
qwen38_next,react_compiler,Prob053_m2014_q4d,sequential,functional_mismatch,0,1,,1,2,1,1,1,0,2,1467,2904,4371,372.825,
qwen38_next,react_compiler,Prob054_edgedetect,sequential,pass,1,1,,0,1,1,0,0,0,1,683,689,1372,88.046,
qwen38_next,react_compiler,Prob055_conditional,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1549,609,2158,68.816,
qwen38_next,react_compiler,Prob056_ece241_2013_q7,sequential,pass,1,1,,0,2,1,1,1,0,2,1583,640,2223,77.697,
qwen38_next,react_compiler,Prob057_kmap2,kmap_logic,pass,1,1,,0,2,1,1,1,0,2,1607,7325,8932,759.788,
qwen38_next,react_compiler,Prob058_alwaysblock2,sequential,pass,1,1,,0,2,1,1,1,0,2,1613,379,1992,41.028,
qwen38_next,react_compiler,Prob059_wire4,combinational,pass,1,1,,0,3,1,2,1,0,3,2392,395,2787,42.21,
qwen38_next,react_compiler,Prob060_m2014_q4k,sequential,pass,1,1,,0,2,1,1,1,0,2,1469,814,2283,93.088,
qwen38_next,react_compiler,Prob061_2014_q4a,sequential,pass,1,1,,0,2,1,1,1,0,2,1544,2362,3906,277.274,
qwen38_next,react_compiler,Prob062_bugs_mux2,combinational,functional_mismatch,0,1,,111,2,1,1,1,0,2,1458,6069,7527,708.692,
qwen38_next,react_compiler,Prob063_review2015_shiftcount,sequential,functional_mismatch,0,1,,1880,2,1,1,1,0,2,1684,2391,4075,286.462,
qwen38_next,react_compiler,Prob064_vector3,combinational,pass,1,1,,0,2,1,1,1,0,2,1803,670,2473,70.581,
qwen38_next,react_compiler,Prob065_7420,combinational,pass,1,1,,0,2,1,1,1,0,2,1645,533,2178,55.577,
qwen38_next,react_compiler,Prob066_edgecapture,sequential,functional_mismatch,0,1,,91,2,1,1,1,0,2,1623,1554,3177,179.658,
qwen38_next,react_compiler,Prob067_countslow,sequential,pass,1,1,,0,2,1,1,1,0,2,1615,470,2085,49.125,
qwen38_next,react_compiler,Prob068_countbcd,sequential,pass,1,1,,0,2,1,1,1,0,2,1975,4167,6142,441.731,
qwen38_next,react_compiler,Prob069_truthtable1,kmap_logic,pass,1,1,,0,2,1,1,1,0,2,1683,1721,3404,187.824,
qwen38_next,react_compiler,Prob070_ece241_2013_q2,kmap_logic,truncated,0,0,,,1,0,0,0,0,1,798,8192,8990,852.63,response truncated at max_tokens
qwen38_next,react_compiler,Prob071_always_casez,combinational,pass,1,1,,0,2,1,1,1,0,2,1677,837,2514,87.924,
qwen38_next,react_compiler,Prob072_thermostat,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1831,822,2653,87.857,
qwen38_next,react_compiler,Prob073_dff16e,sequential,pass,1,1,,0,2,1,1,1,0,2,1713,563,2276,55.637,
qwen38_next,react_compiler,Prob074_ece241_2014_q4,fsm,pass,1,1,,0,2,1,1,1,0,2,1764,1650,3414,182.067,
qwen38_next,react_compiler,Prob075_counter_2bc,sequential,pass,1,1,,0,2,1,1,1,0,2,1794,1086,2880,108.525,
qwen38_next,react_compiler,Prob076_always_case,combinational,pass,1,1,,0,2,1,1,1,0,2,1735,804,2539,84.56,
qwen38_next,react_compiler,Prob077_wire_decl,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1740,290,2030,28.309,
qwen38_next,react_compiler,Prob078_dualedge,sequential,pass,1,1,,0,1,1,0,0,0,1,690,3480,4170,411.161,
qwen38_next,react_compiler,Prob079_fsm3onehot,fsm,pass,1,1,,0,2,1,1,1,0,2,1861,1434,3295,141.853,
qwen38_next,react_compiler,Prob080_timer,sequential,pass,1,1,,0,2,1,1,1,0,2,1877,3518,5395,421.453,
qwen38_next,react_compiler,Prob081_7458,combinational,pass,1,1,,0,2,1,1,1,0,2,2059,701,2760,70.771,
qwen38_next,react_compiler,Prob082_lfsr32,sequential,pass,1,1,,0,2,1,1,1,0,2,1735,3978,5713,418.892,
qwen38_next,react_compiler,Prob083_mt2015_q4b,combinational,pass,1,1,,0,2,1,1,1,0,2,2023,1424,3447,153.833,
qwen38_next,react_compiler,Prob084_ece241_2013_q12,sequential,pass,1,1,,0,2,1,1,1,0,2,1893,6543,8436,732.0,
qwen38_next,react_compiler,Prob085_shift4,sequential,pass,1,1,,0,2,1,1,1,0,2,1781,777,2558,79.619,
qwen38_next,react_compiler,Prob086_lfsr5,sequential,truncated,0,0,,,1,0,0,0,0,1,815,8192,9007,848.964,response truncated at max_tokens
qwen38_next,react_compiler,Prob087_gates,combinational,pass,1,1,,0,2,1,1,1,0,2,1747,417,2164,41.932,
qwen38_next,react_compiler,Prob088_ece241_2014_q5b,fsm,pass,1,1,,0,2,1,1,1,0,2,1719,1457,3176,149.026,
qwen38_next,react_compiler,Prob089_ece241_2014_q5a,fsm,pass,1,1,,0,2,1,1,1,0,2,1837,5938,7775,654.486,
qwen38_next,react_compiler,Prob090_circuit1,combinational,pass,1,1,,0,2,1,1,1,0,2,1961,240,2201,24.412,
qwen38_next,react_compiler,Prob091_2012_q2b,fsm,pass,1,1,,0,2,1,1,1,0,2,1929,1427,3356,141.33,
qwen38_next,react_compiler,Prob092_gatesv100,combinational,functional_mismatch,0,1,,102,1,1,0,0,0,1,959,1455,2414,152.916,
qwen38_next,react_compiler,Prob093_ece241_2014_q3,kmap_logic,functional_mismatch,0,1,,38,2,1,1,1,0,2,2121,9418,11539,997.059,
qwen38_next,react_compiler,Prob094_gatesv,combinational,pass,1,1,,0,2,1,1,1,0,2,2065,1824,3889,181.289,
qwen38_next,react_compiler,Prob095_review2015_fsmshift,fsm,pass,1,1,,0,3,1,2,2,0,3,2694,6611,9305,759.166,
qwen38_next,react_compiler,Prob096_review2015_fsmseq,fsm,pass,1,1,,0,2,1,1,1,0,2,1705,2653,4358,292.946,
qwen38_next,react_compiler,Prob097_mux9to1v,combinational,pass,1,1,,0,2,1,1,1,0,2,1883,949,2832,94.109,
qwen38_next,react_compiler,Prob098_circuit7,sequential,truncated,0,0,,,1,0,0,0,0,1,942,8192,9134,958.551,response truncated at max_tokens
qwen38_next,react_compiler,Prob099_m2014_q6c,fsm,compile_error,0,0,port_mismatch,,2,1,1,1,0,2,2100,2089,4189,215.674,
qwen38_next,react_compiler,Prob100_fsm3comb,fsm,pass,1,1,,0,2,1,1,1,0,2,1930,1376,3306,137.63,
qwen38_next,react_compiler,Prob101_circuit4,combinational,pass,1,1,,0,2,1,1,1,0,2,2225,711,2936,71.194,
qwen38_next,react_compiler,Prob102_circuit3,combinational,pass,1,1,,0,1,1,0,0,0,1,1061,716,1777,73.647,
qwen38_next,react_compiler,Prob103_circuit2,combinational,pass,1,1,,0,2,1,1,1,0,2,2278,864,3142,85.924,
qwen38_next,react_compiler,Prob104_mt2015_muxdff,sequential,functional_mismatch,0,1,,1,2,1,1,1,0,2,1788,1318,3106,148.197,
qwen38_next,react_compiler,Prob105_rotate100,sequential,pass,1,1,,0,2,1,1,1,0,2,1920,1077,2997,111.311,
qwen38_next,react_compiler,Prob106_always_nolatches,sequential,pass,1,1,,0,2,1,1,1,0,2,1805,525,2330,54.926,
qwen38_next,react_compiler,Prob107_fsm1s,fsm,pass,1,1,,0,2,1,1,1,0,2,1690,966,2656,103.493,
qwen38_next,react_compiler,Prob108_rule90,sequential,pass,1,1,,0,2,1,1,1,0,2,2022,1018,3040,107.96,
qwen38_next,react_compiler,Prob109_fsm1,fsm,pass,1,1,,0,2,1,1,1,0,2,1655,1245,2900,133.659,
qwen38_next,react_compiler,Prob110_fsm2,fsm,pass,1,1,,0,2,1,1,1,0,2,1682,867,2549,94.329,
qwen38_next,react_compiler,Prob111_fsm2s,fsm,pass,1,1,,0,2,1,1,1,0,2,1691,787,2478,84.149,
qwen38_next,react_compiler,Prob112_always_case2,combinational,pass,1,1,,0,3,1,2,2,0,3,3161,1020,4181,110.968,
qwen38_next,react_compiler,Prob113_2012_q1g,kmap_logic,pass,1,1,,0,2,1,1,1,0,2,1619,5314,6933,545.159,
qwen38_next,react_compiler,Prob114_bugs_case,combinational,pass,1,1,,0,2,1,1,1,0,2,2075,1089,3164,108.197,
qwen38_next,react_compiler,Prob115_shift18,sequential,pass,1,1,,0,2,1,1,1,0,2,1991,2032,4023,223.842,
qwen38_next,react_compiler,Prob116_m2014_q3,arithmetic,truncated,0,0,,,1,0,0,0,0,1,751,8192,8943,870.171,response truncated at max_tokens
qwen38_next,react_compiler,Prob117_circuit9,sequential,pass,1,1,,0,2,1,1,1,0,2,2026,9054,11080,1049.391,
qwen38_next,react_compiler,Prob118_history_shift,sequential,pass,1,1,,0,2,1,1,1,0,2,2026,2078,4104,224.295,
qwen38_next,react_compiler,Prob119_fsm3,fsm,pass,1,1,,0,2,1,1,1,0,2,1780,1421,3201,148.609,
qwen38_next,react_compiler,Prob120_fsm3s,fsm,pass,1,1,,0,2,1,1,1,0,2,1736,1147,2883,119.511,
qwen38_next,react_compiler,Prob121_2014_q3bfsm,fsm,pass,1,1,,0,2,1,1,1,0,2,1945,1288,3233,128.259,
qwen38_next,react_compiler,Prob122_kmap4,kmap_logic,pass,1,1,,0,2,1,1,1,0,2,1571,2299,3870,232.424,
qwen38_next,react_compiler,Prob123_bugs_addsubz,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1746,804,2550,80.959,
qwen38_next,react_compiler,Prob124_rule110,sequential,pass,1,1,,0,1,1,0,0,0,1,967,2900,3867,306.512,
qwen38_next,react_compiler,Prob125_kmap3,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1599,2531,4130,250.046,
qwen38_next,react_compiler,Prob126_circuit6,combinational,pass,1,1,,0,3,1,2,2,0,3,4353,5342,9695,571.476,
qwen38_next,react_compiler,Prob127_lemmings1,fsm,pass,1,1,,0,2,1,1,1,0,2,1970,685,2655,66.112,
qwen38_next,react_compiler,Prob128_fsm_ps2,fsm,pass,1,1,,0,2,1,1,1,0,2,1963,4663,6626,522.244,
qwen38_next,react_compiler,Prob129_ece241_2013_q8,fsm,pass,1,1,,0,2,1,1,1,0,2,1781,1859,3640,193.168,
qwen38_next,react_compiler,Prob130_circuit5,combinational,pass,1,1,,0,2,1,1,1,0,2,2286,761,3047,78.768,
qwen38_next,react_compiler,Prob131_mt2015_q4,combinational,pass,1,1,,0,2,1,1,1,0,2,2236,1974,4210,204.57,
qwen38_next,react_compiler,Prob132_always_if2,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1623,1021,2644,109.755,
qwen38_next,react_compiler,Prob133_2014_q3fsm,fsm,truncated,0,0,,,1,0,0,0,0,1,819,8192,9011,970.414,response truncated at max_tokens
qwen38_next,react_compiler,Prob134_2014_q3c,fsm,truncated,0,0,,,1,0,0,0,0,1,804,8192,8996,921.082,response truncated at max_tokens
qwen38_next,react_compiler,Prob135_m2014_q6b,fsm,pass,1,1,,0,2,1,1,1,0,2,1938,7088,9026,735.843,
qwen38_next,react_compiler,Prob136_m2014_q6,fsm,pass,1,1,,0,2,1,1,1,0,2,1851,1593,3444,162.065,
qwen38_next,react_compiler,Prob137_fsm_serial,fsm,truncated,0,0,,,1,0,0,0,0,1,821,8192,9013,1004.605,response truncated at max_tokens
qwen38_next,react_compiler,Prob138_2012_q2fsm,fsm,pass,1,1,,0,2,1,1,1,0,2,2017,1164,3181,111.869,
qwen38_next,react_compiler,Prob139_2013_q2bfsm,fsm,pass,1,1,,0,2,1,1,1,0,2,2297,6548,8845,732.977,
qwen38_next,react_compiler,Prob140_fsm_hdlc,fsm,truncated,0,0,,,1,0,0,0,0,1,911,8192,9103,919.89,response truncated at max_tokens
qwen38_next,react_compiler,Prob141_count_clock,sequential,pass,1,1,,0,3,1,2,2,0,3,4355,5490,9845,573.214,
qwen38_next,react_compiler,Prob142_lemmings2,fsm,pass,1,1,,0,2,1,1,1,0,2,2393,2730,5123,279.441,
qwen38_next,react_compiler,Prob143_fsm_onehot,fsm,pass,1,1,,0,2,1,1,1,0,2,2780,2180,4960,216.371,
qwen38_next,react_compiler,Prob144_conwaylife,sequential,pass,1,1,,0,2,1,1,1,0,2,2383,5280,7663,631.27,
qwen38_next,react_compiler,Prob145_circuit8,combinational,truncated,0,0,,,1,0,0,0,0,1,1358,8192,9550,933.806,response truncated at max_tokens
qwen38_next,react_compiler,Prob146_fsm_serialdata,fsm,truncated,0,0,,,1,0,0,0,0,1,876,8192,9068,940.975,response truncated at max_tokens
qwen38_next,react_compiler,Prob147_circuit10,sequential,pass,1,1,,0,2,1,1,1,0,2,3514,4604,8118,472.041,
qwen38_next,react_compiler,Prob148_2013_q2afsm,fsm,pass,1,1,,0,2,1,1,1,0,2,2748,2125,4873,213.795,
qwen38_next,react_compiler,Prob149_ece241_2013_q4,sequential,truncated,0,0,,,1,0,0,0,0,1,976,8192,9168,872.004,response truncated at max_tokens
qwen38_next,react_compiler,Prob150_review2015_fsmonehot,fsm,pass,1,1,,0,2,1,1,1,0,2,2991,2621,5612,256.916,
qwen38_next,react_compiler,Prob151_review2015_fsm,fsm,compile_error,0,0,other_elaboration_error,,2,1,1,1,0,2,2506,7089,9595,734.969,
qwen38_next,react_compiler,Prob152_lemmings3,fsm,pass,1,1,,0,2,1,1,1,0,2,2986,4540,7526,475.896,
qwen38_next,react_compiler,Prob153_gshare,sequential,truncated,0,0,,,1,0,0,0,0,1,1220,8192,9412,802.504,response truncated at max_tokens
qwen38_next,react_compiler,Prob154_fsm_ps2data,fsm,truncated,0,0,,,1,0,0,0,0,1,1714,8192,9906,791.969,response truncated at max_tokens
qwen38_next,react_compiler,Prob155_lemmings4,fsm,truncated,0,0,,,1,0,0,0,0,1,1282,8192,9474,779.569,response truncated at max_tokens
qwen38_next,react_compiler,Prob156_review2015_fancytimer,fsm,compile_error,0,0,other_elaboration_error,,3,1,2,2,0,3,5773,11764,17537,885.183,
qwen38_next,react_compiler_rag,Prob001_zero,combinational,pass,1,1,,0,1,1,0,0,0,1,729,98,827,18.751,
qwen38_next,react_compiler_rag,Prob002_m2014_q4i,combinational,pass,1,1,,0,2,1,1,1,0,2,1550,209,1759,36.082,
qwen38_next,react_compiler_rag,Prob003_step_one,combinational,pass,1,1,,0,2,1,1,1,0,2,1549,240,1789,41.181,
qwen38_next,react_compiler_rag,Prob004_vector2,combinational,pass,1,1,,0,2,1,1,1,0,2,1632,634,2266,83.244,
qwen38_next,react_compiler_rag,Prob005_notgate,combinational,pass,1,1,,0,2,1,1,1,0,2,1579,233,1812,35.872,
qwen38_next,react_compiler_rag,Prob006_vectorr,combinational,pass,1,1,,0,2,1,1,1,0,2,1716,417,2133,57.385,
qwen38_next,react_compiler_rag,Prob007_wire,combinational,pass,1,1,,0,2,1,1,1,0,2,1556,194,1750,30.05,
qwen38_next,react_compiler_rag,Prob008_m2014_q4h,arithmetic,pass,1,1,,0,1,1,0,0,0,1,745,82,827,15.379,
qwen38_next,react_compiler_rag,Prob009_popcount3,combinational,pass,1,1,,0,1,1,0,0,0,1,759,427,1186,66.594,
qwen38_next,react_compiler_rag,Prob010_mt2015_q4a,combinational,pass,1,1,,0,2,1,1,1,0,2,1595,274,1869,43.278,
qwen38_next,react_compiler_rag,Prob011_norgate,combinational,pass,1,1,,0,2,1,1,1,0,2,1574,209,1783,32.138,
qwen38_next,react_compiler_rag,Prob012_xnorgate,combinational,pass,1,1,,0,2,1,1,1,0,2,1578,196,1774,33.044,
qwen38_next,react_compiler_rag,Prob013_m2014_q4e,combinational,pass,1,1,,0,2,1,1,1,0,2,1588,158,1746,22.41,
qwen38_next,react_compiler_rag,Prob014_andgate,combinational,pass,1,1,,0,2,1,1,1,0,2,1582,237,1819,34.082,
qwen38_next,react_compiler_rag,Prob015_vector1,combinational,pass,1,1,,0,2,1,1,1,0,2,1714,240,1954,30.518,
qwen38_next,react_compiler_rag,Prob016_m2014_q4j,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1761,947,2708,119.989,
qwen38_next,react_compiler_rag,Prob017_mux2to1v,combinational,pass,1,1,,0,2,1,1,1,0,2,1691,280,1971,36.477,
qwen38_next,react_compiler_rag,Prob018_mux256to1,combinational,pass,1,1,,0,2,1,1,1,0,2,1739,453,2192,56.291,
qwen38_next,react_compiler_rag,Prob019_m2014_q4f,combinational,pass,1,1,,0,2,1,1,1,0,2,1673,247,1920,32.061,
