model,config,problem,topic,outcome,passed,compiled,error_kind,mismatches,iterations,finished,tool_calls,compile_calls,rag_calls,llm_calls,prompt_tokens,completion_tokens,total_tokens,wall_seconds,agent_error
qwen38_next,fix_oneshot,mt2015_q4#1,combinational,truncated,0,0,,,1,1,0,0,0,1,648,8192,8840,842.725,response truncated at max_tokens
qwen38_next,fix_oneshot,mt2015_q4a#0,other,pass,1,1,,0,1,1,0,0,0,1,236,3137,3373,341.038,
qwen38_next,fix_oneshot,mt2015_q4b#0,combinational,pass,1,1,,0,1,1,0,0,0,1,521,4857,5378,508.961,
qwen38_next,fix_oneshot,mt2015_q4b#1,combinational,pass,1,1,,0,1,1,0,0,0,1,562,731,1293,75.652,
qwen38_next,fix_oneshot,mux256to1v#0,combinational,pass,1,1,,0,1,1,0,0,0,1,346,1513,1859,157.895,
qwen38_next,fix_oneshot,mux256to1v#1,combinational,pass,1,1,,0,1,1,0,0,0,1,388,5193,5581,531.839,
qwen38_next,fix_oneshot,mux2to1#0,combinational,pass,1,1,,0,1,1,0,0,0,1,359,478,837,53.068,
qwen38_next,fix_oneshot,mux2to1#1,combinational,pass,1,1,,0,1,1,0,0,0,1,366,582,948,61.579,
qwen38_next,fix_oneshot,mux2to1v#0,combinational,pass,1,1,,0,1,1,0,0,0,1,385,339,724,33.521,
qwen38_next,fix_oneshot,mux2to1v#1,combinational,pass,1,1,,0,1,1,0,0,0,1,264,2516,2780,259.143,
qwen38_next,fix_oneshot,norgate#0,combinational,pass,1,1,,0,1,1,0,0,0,1,271,474,745,50.836,
qwen38_next,fix_oneshot,norgate#1,combinational,pass,1,1,,0,1,1,0,0,0,1,211,919,1130,94.477,
qwen38_next,fix_oneshot,notgate#0,combinational,pass,1,1,,0,1,1,0,0,0,1,203,896,1099,94.524,
qwen38_next,fix_oneshot,notgate#1,combinational,pass,1,1,,0,1,1,0,0,0,1,212,1054,1266,112.586,
qwen38_next,fix_oneshot,notgate#2,combinational,pass,1,1,,0,1,1,0,0,0,1,204,255,459,25.073,
qwen38_next,fix_oneshot,popcount255#0,combinational,pass,1,1,,0,1,1,0,0,0,1,318,5165,5483,541.809,
qwen38_next,fix_oneshot,popcount255#1,combinational,pass,1,1,,0,1,1,0,0,0,1,306,1105,1411,113.041,
qwen38_next,fix_oneshot,popcount3#0,combinational,pass,1,1,,0,1,1,0,0,0,1,359,4358,4717,451.523,
qwen38_next,fix_oneshot,reduction#0,arithmetic,pass,1,1,,0,1,1,0,0,0,1,321,362,683,37.797,
qwen38_next,fix_oneshot,reduction#1,arithmetic,pass,1,1,,0,1,1,0,0,0,1,280,829,1109,93.981,
qwen38_next,fix_oneshot,review2015_fsmshift#0,fsm,truncated,0,0,,,1,1,0,0,0,1,581,8192,8773,768.791,response truncated at max_tokens
qwen38_next,fix_oneshot,rule110#0,combinational,truncated,0,0,,,1,1,0,0,0,1,602,8192,8794,814.349,response truncated at max_tokens
qwen38_next,fix_oneshot,rule110#1,combinational,truncated,0,0,,,1,1,0,0,0,1,676,8192,8868,835.422,response truncated at max_tokens
qwen38_next,fix_oneshot,rule110#2,combinational,truncated,0,0,,,1,1,0,0,0,1,679,8192,8871,795.782,response truncated at max_tokens
qwen38_next,fix_oneshot,rule110#3,combinational,truncated,0,0,,,1,1,0,0,0,1,686,8192,8878,820.005,response truncated at max_tokens
qwen38_next,fix_oneshot,shift18#0,sequential,pass,1,1,,0,1,1,0,0,0,1,566,6741,7307,678.505,
qwen38_next,fix_oneshot,step_one#0,combinational,pass,1,1,,0,1,1,0,0,0,1,223,442,665,50.594,
qwen38_next,fix_oneshot,timer#0,sequential,truncated,0,0,,,1,1,0,0,0,1,444,8192,8636,812.514,response truncated at max_tokens
qwen38_next,fix_oneshot,vector0#0,combinational,pass,1,1,,0,1,1,0,0,0,1,492,979,1471,86.55,
qwen38_next,fix_oneshot,vector100r#0,combinational,pass,1,1,,0,1,1,0,0,0,1,280,2067,2347,211.979,
qwen38_next,fix_oneshot,vector100r#1,combinational,truncated,0,0,,,1,1,0,0,0,1,250,8192,8442,804.585,response truncated at max_tokens
qwen38_next,fix_oneshot,vector2#0,combinational,pass,1,1,,0,1,1,0,0,0,1,538,1106,1644,111.149,
qwen38_next,fix_oneshot,vector3#2,combinational,truncated,0,0,,,1,1,0,0,0,1,676,8192,8868,722.249,response truncated at max_tokens
qwen38_next,fix_oneshot,vector4#0,arithmetic,pass,1,1,,0,1,1,0,0,0,1,369,350,719,34.915,
qwen38_next,fix_oneshot,vector5#0,combinational,pass,1,1,,0,1,1,0,0,0,1,377,3432,3809,346.309,
qwen38_next,fix_oneshot,vectorgates#0,combinational,pass,1,1,,0,1,1,0,0,0,1,490,599,1089,62.289,
qwen38_next,fix_oneshot,vectorr#0,combinational,pass,1,1,,0,1,1,0,0,0,1,252,633,885,64.556,
qwen38_next,fix_oneshot,vectorr#1,combinational,pass,1,1,,0,1,1,0,0,0,1,251,818,1069,85.871,
qwen38_next,fix_oneshot,vectorr#2,combinational,truncated,0,0,,,1,1,0,0,0,1,208,8192,8400,659.886,response truncated at max_tokens
qwen38_next,fix_oneshot,vectorr#3,combinational,pass,1,1,,0,1,1,0,0,0,1,260,1345,1605,145.996,
qwen38_next,fix_oneshot,vectorr#4,combinational,pass,1,1,,0,1,1,0,0,0,1,733,1292,2025,133.183,
qwen38_next,fix_oneshot,vectorr#5,combinational,pass,1,1,,0,1,1,0,0,0,1,329,1707,2036,174.64,
qwen38_next,fix_oneshot,wire#0,combinational,pass,1,1,,0,1,1,0,0,0,1,471,625,1096,72.132,
qwen38_next,fix_oneshot,wire#1,combinational,pass,1,1,,0,1,1,0,0,0,1,213,194,407,20.995,
qwen38_next,fix_oneshot,wire4#0,combinational,pass,1,1,,0,1,1,0,0,0,1,426,505,931,58.364,
qwen38_next,fix_oneshot,xnorgate#0,combinational,functional_mismatch,0,1,,219,1,1,0,0,0,1,194,408,602,43.992,
qwen38_next,fix_oneshot,zero#0,other,pass,1,1,,0,1,1,0,0,0,1,204,4844,5048,359.281,
qwen38_next,fix_react_compiler,2012_q2b#0,fsm,pass,1,1,,0,2,1,1,1,0,2,2247,1323,3570,143.74,
qwen38_next,fix_react_compiler,2012_q2b#1,fsm,pass,1,1,,0,2,1,1,1,0,2,2017,2549,4566,284.014,
qwen38_next,fix_react_compiler,2013_q2bfsm#0,fsm,functional_mismatch,0,1,,33,3,1,2,2,0,3,6740,7292,14032,772.695,
qwen38_next,fix_react_compiler,2013_q2bfsm#1,fsm,pass,1,1,,0,2,1,1,1,0,2,3482,6337,9819,709.347,
qwen38_next,fix_react_compiler,2013_q2bfsm#2,fsm,pass,1,1,,0,3,1,2,2,0,3,6319,4304,10623,450.699,
qwen38_next,fix_react_compiler,always_case#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2000,1035,3035,109.843,
qwen38_next,fix_react_compiler,always_case#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1992,1216,3208,130.504,
qwen38_next,fix_react_compiler,always_case#2,combinational,pass,1,1,,0,2,1,1,1,0,2,1934,1017,2951,109.845,
qwen38_next,fix_react_compiler,always_case#3,combinational,pass,1,1,,0,2,1,1,1,0,2,2107,1003,3110,108.597,
qwen38_next,fix_react_compiler,always_case2#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2359,1467,3826,160.38,
qwen38_next,fix_react_compiler,always_case2#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2366,1710,4076,184.782,
qwen38_next,fix_react_compiler,always_case2#2,combinational,pass,1,1,,0,2,1,1,1,0,2,2292,1517,3809,158.927,
qwen38_next,fix_react_compiler,always_case2#3,combinational,pass,1,1,,0,2,1,1,1,0,2,2062,1990,4052,211.531,
qwen38_next,fix_react_compiler,always_casez#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2056,2353,4409,244.146,
qwen38_next,fix_react_compiler,always_casez#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2096,3456,5552,369.018,
qwen38_next,fix_react_compiler,always_casez#2,combinational,pass,1,1,,0,2,1,1,1,0,2,1902,1512,3414,153.964,
qwen38_next,fix_react_compiler,always_if#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1698,823,2521,82.447,
qwen38_next,fix_react_compiler,always_if#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1714,706,2420,74.484,
qwen38_next,fix_react_compiler,always_if#2,combinational,pass,1,1,,0,2,1,1,1,0,2,1764,779,2543,79.987,
qwen38_next,fix_react_compiler,always_if#3,combinational,pass,1,1,,0,2,1,1,1,0,2,1778,830,2608,84.366,
qwen38_next,fix_react_compiler,always_if#4,combinational,pass,1,1,,0,2,1,1,1,0,2,1727,723,2450,76.146,
qwen38_next,fix_react_compiler,always_if2#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2083,1635,3718,169.31,
qwen38_next,fix_react_compiler,always_if2#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2071,1413,3484,149.869,
qwen38_next,fix_react_compiler,always_if2#2,combinational,pass,1,1,,0,2,1,1,1,0,2,2113,1335,3448,140.056,
qwen38_next,fix_react_compiler,always_nolatches#0,sequential,pass,1,1,,0,2,1,1,1,0,2,2240,1256,3496,134.56,
qwen38_next,fix_react_compiler,always_nolatches#1,sequential,pass,1,1,,0,2,1,1,1,0,2,2399,1317,3716,137.981,
qwen38_next,fix_react_compiler,always_nolatches#2,sequential,compile_error,0,0,syntax_error,,2,1,1,1,0,2,2162,1200,3362,127.842,
qwen38_next,fix_react_compiler,always_nolatches#3,sequential,pass,1,1,,0,2,1,1,1,0,2,2421,1493,3914,148.593,
qwen38_next,fix_react_compiler,always_nolatches#4,sequential,pass,1,1,,0,2,1,1,1,0,2,2205,1291,3496,134.16,
qwen38_next,fix_react_compiler,always_nolatches#5,sequential,pass,1,1,,0,2,1,1,1,0,2,2157,1322,3479,137.594,
qwen38_next,fix_react_compiler,alwaysblock1#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1532,635,2167,70.61,
qwen38_next,fix_react_compiler,andgate#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1423,577,2000,68.17,
qwen38_next,fix_react_compiler,andgate#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1419,499,1918,56.492,
qwen38_next,fix_react_compiler,bugs_addsubz#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,2112,1227,3339,135.438,
qwen38_next,fix_react_compiler,bugs_addsubz#1,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1983,1219,3202,131.178,
qwen38_next,fix_react_compiler,bugs_addsubz#2,arithmetic,pass,1,1,,0,2,1,1,1,0,2,2047,1089,3136,119.95,
qwen38_next,fix_react_compiler,bugs_case#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2484,1423,3907,145.762,
qwen38_next,fix_react_compiler,bugs_case#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2482,1264,3746,126.925,
qwen38_next,fix_react_compiler,bugs_case#2,combinational,pass,1,1,,0,1,1,0,0,0,1,1022,806,1828,87.405,
qwen38_next,fix_react_compiler,bugs_case#3,combinational,pass,1,1,,0,2,1,1,1,0,2,2466,1487,3953,153.423,
qwen38_next,fix_react_compiler,bugs_case#4,combinational,pass,1,1,,0,2,1,1,1,0,2,2492,1519,4011,153.522,
qwen38_next,fix_react_compiler,bugs_mux2#0,combinational,functional_mismatch,0,1,,111,2,1,1,1,0,2,1696,3035,4731,328.317,
qwen38_next,fix_react_compiler,bugs_mux2#1,combinational,functional_mismatch,0,1,,111,2,1,1,1,0,2,1755,1177,2932,128.766,
qwen38_next,fix_react_compiler,bugs_mux2#2,combinational,functional_mismatch,0,1,,111,2,1,1,1,0,2,1685,1579,3264,177.417,
qwen38_next,fix_react_compiler,bugs_mux2#3,combinational,functional_mismatch,0,1,,85,2,1,1,1,0,2,1668,2817,4485,314.817,
qwen38_next,fix_react_compiler,bugs_mux2#4,combinational,functional_mismatch,0,1,,111,2,1,1,1,0,2,1699,2694,4393,294.662,
qwen38_next,fix_react_compiler,circuit1#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2039,578,2617,65.391,
qwen38_next,fix_react_compiler,circuit4#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2239,1012,3251,103.521,
qwen38_next,fix_react_compiler,circuit5#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2500,1222,3722,132.141,
qwen38_next,fix_react_compiler,circuit5#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2550,4051,6601,480.452,
qwen38_next,fix_react_compiler,circuit5#2,combinational,pass,1,1,,0,2,1,1,1,0,2,2516,997,3513,103.138,
qwen38_next,fix_react_compiler,circuit5#3,combinational,pass,1,1,,0,2,1,1,1,0,2,3536,1032,4568,108.928,
qwen38_next,fix_react_compiler,circuit6#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2554,1921,4475,188.521,
qwen38_next,fix_react_compiler,circuit6#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2535,2217,4752,221.183,
qwen38_next,fix_react_compiler,circuit6#2,combinational,pass,1,1,,0,2,1,1,1,0,2,2811,1579,4390,162.367,
qwen38_next,fix_react_compiler,circuit6#3,combinational,pass,1,1,,0,2,1,1,1,0,2,2757,1384,4141,148.239,
qwen38_next,fix_react_compiler,circuit6#4,combinational,pass,1,1,,0,2,1,1,1,0,2,2770,1347,4117,140.644,
qwen38_next,fix_react_compiler,circuit6#5,combinational,pass,1,1,,0,2,1,1,1,0,2,2748,1164,3912,120.547,
qwen38_next,fix_react_compiler,circuit9#0,sequential,pass,1,1,,0,4,1,4,4,0,4,5819,4381,10200,497.57,
qwen38_next,fix_react_compiler,conditional#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1727,698,2425,70.987,
qwen38_next,fix_react_compiler,counter_2bc#0,sequential,pass,1,1,,0,2,1,1,1,0,2,1966,966,2932,104.835,
qwen38_next,fix_react_compiler,dualedge#0,sequential,pass,1,1,,0,2,1,1,1,0,2,1766,1151,2917,132.1,
qwen38_next,fix_react_compiler,ece241_2013_q12#0,sequential,pass,1,1,,0,2,1,1,1,0,2,3002,8179,11181,874.472,
qwen38_next,fix_react_compiler,ece241_2013_q12#1,sequential,pass,1,1,,0,2,1,1,1,0,2,2298,4101,6399,440.964,
qwen38_next,fix_react_compiler,ece241_2013_q8#0,fsm,pass,1,1,,0,3,1,2,2,0,3,5202,3326,8528,353.156,
qwen38_next,fix_react_compiler,ece241_2014_q3#0,kmap_logic,functional_mismatch,0,1,,38,2,1,1,1,0,2,2888,6705,9593,723.515,
qwen38_next,fix_react_compiler,ece241_2014_q3#1,kmap_logic,functional_mismatch,0,1,,38,3,1,2,2,0,3,4476,6127,10603,632.784,
qwen38_next,fix_react_compiler,edgecapture#0,sequential,pass,1,1,,0,2,1,1,1,0,2,1647,2413,4060,261.018,
qwen38_next,fix_react_compiler,edgecapture#1,sequential,functional_mismatch,0,1,,91,2,1,1,1,0,2,1616,2555,4171,282.813,
qwen38_next,fix_react_compiler,edgedetect#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1650,5385,7035,626.794,
qwen38_next,fix_react_compiler,edgedetect2#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1615,1406,3021,146.838,
qwen38_next,fix_react_compiler,fadd#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1733,761,2494,76.023,
qwen38_next,fix_react_compiler,fsm2#0,fsm,pass,1,1,,0,2,1,1,1,0,2,2282,1577,3859,171.535,
qwen38_next,fix_react_compiler,fsm3comb#0,fsm,pass,1,1,,0,2,1,1,1,0,2,2317,1700,4017,179.235,
qwen38_next,fix_react_compiler,fsm3comb#1,fsm,pass,1,1,,0,2,1,1,1,0,2,2274,1183,3457,129.427,
qwen38_next,fix_react_compiler,fsm3onehot#0,fsm,pass,1,1,,0,2,1,1,1,0,2,2908,2569,5477,272.062,
qwen38_next,fix_react_compiler,fsm3onehot#1,fsm,pass,1,1,,0,2,1,1,1,0,2,3024,3585,6609,378.319,
qwen38_next,fix_react_compiler,fsm3onehot#2,fsm,pass,1,1,,0,2,1,1,1,0,2,2918,2599,5517,262.498,
qwen38_next,fix_react_compiler,fsm3onehot#3,fsm,pass,1,1,,0,2,1,1,1,0,2,3210,2543,5753,259.624,
qwen38_next,fix_react_compiler,fsm3s#0,fsm,pass,1,1,,0,2,1,1,1,0,2,2406,1922,4328,202.847,
qwen38_next,fix_react_compiler,gates#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2597,1086,3683,107.819,
qwen38_next,fix_react_compiler,gates100#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1936,615,2551,63.005,
qwen38_next,fix_react_compiler,gates100#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2061,837,2898,90.759,
qwen38_next,fix_react_compiler,gatesv#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2488,2347,4835,237.671,
qwen38_next,fix_react_compiler,gatesv100#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2586,3898,6484,388.332,
qwen38_next,fix_react_compiler,gatesv100#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2540,1905,4445,194.858,
qwen38_next,fix_react_compiler,gatesv100#2,combinational,pass,1,1,,0,2,1,1,1,0,2,2528,2027,4555,204.676,
qwen38_next,fix_react_compiler,kmap2#0,kmap_logic,pass,1,1,,0,2,1,1,1,0,2,1727,5359,7086,537.537,
qwen38_next,fix_react_compiler,kmap3#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1723,6871,8594,685.574,
qwen38_next,fix_react_compiler,kmap4#0,kmap_logic,pass,1,1,,0,2,1,1,1,0,2,1687,1312,2999,139.61,
qwen38_next,fix_react_compiler,lemmings1#0,fsm,pass,1,1,,0,2,1,1,1,0,2,2727,2531,5258,270.802,
qwen38_next,fix_react_compiler,lfsr5#0,sequential,truncated,0,0,,,1,0,0,0,0,1,959,8192,9151,845.817,response truncated at max_tokens
qwen38_next,fix_react_compiler,lfsr5#1,sequential,truncated,0,0,,,1,0,0,0,0,1,982,8192,9174,859.484,response truncated at max_tokens
qwen38_next,fix_react_compiler,lfsr5#2,sequential,functional_mismatch,0,1,,4270,3,0,2,2,0,3,3464,18551,22015,1621.248,response truncated at max_tokens
qwen38_next,fix_react_compiler,m2014_q3#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,2178,6398,8576,622.7,
qwen38_next,fix_react_compiler,m2014_q4a#0,sequential,pass,1,1,,0,3,1,2,2,0,3,2474,1547,4021,168.417,
qwen38_next,fix_react_compiler,m2014_q4a#1,sequential,pass,1,1,,0,2,1,1,1,0,2,1522,1589,3111,176.3,
qwen38_next,fix_react_compiler,m2014_q4f#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1558,472,2030,45.804,
qwen38_next,fix_react_compiler,m2014_q4g#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1607,784,2391,83.019,
qwen38_next,fix_react_compiler,m2014_q4g#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1776,760,2536,81.224,
qwen38_next,fix_react_compiler,m2014_q4h#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1458,621,2079,73.874,
qwen38_next,fix_react_compiler,m2014_q4i#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1444,574,2018,67.909,
qwen38_next,fix_react_compiler,m2014_q4j#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1787,2826,4613,284.264,
qwen38_next,fix_react_compiler,m2014_q6c#0,fsm,pass,1,1,,0,2,1,1,1,0,2,2184,2123,4307,218.463,
qwen38_next,fix_react_compiler,m2014_q6c#1,fsm,pass,1,1,,0,2,1,1,1,0,2,2477,1501,3978,145.734,
qwen38_next,fix_react_compiler,m2014_q6c#2,fsm,pass,1,1,,0,2,1,1,1,0,2,2031,1497,3528,155.744,
qwen38_next,fix_react_compiler,mt2015_eq2#0,arithmetic,compile_error,0,0,syntax_error,,2,1,1,1,0,2,1604,847,2451,93.842,
qwen38_next,fix_react_compiler,mt2015_eq2#1,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1560,670,2230,72.049,
qwen38_next,fix_react_compiler,mt2015_muxdff#0,sequential,functional_mismatch,0,1,,1,2,1,1,1,0,2,2945,3766,6711,394.919,
qwen38_next,fix_react_compiler,mt2015_muxdff#1,sequential,functional_mismatch,0,1,,1,2,1,1,1,0,2,2675,4199,6874,450.217,
qwen38_next,fix_react_compiler,mt2015_q4#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2761,3150,5911,343.629,
qwen38_next,fix_react_compiler,mt2015_q4#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2381,3933,6314,423.332,
qwen38_next,fix_react_compiler,mt2015_q4a#0,other,pass,1,1,,0,2,1,1,1,0,2,1469,537,2006,54.41,
qwen38_next,fix_react_compiler,mt2015_q4b#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2035,1059,3094,107.434,
qwen38_next,fix_react_compiler,mt2015_q4b#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2176,894,3070,92.538,
qwen38_next,fix_react_compiler,mux256to1v#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1710,1464,3174,156.511,
qwen38_next,fix_react_compiler,mux256to1v#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1794,2352,4146,265.545,
qwen38_next,fix_react_compiler,mux2to1#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1717,809,2526,90.2,
qwen38_next,fix_react_compiler,mux2to1#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1731,906,2637,100.184,
qwen38_next,fix_react_compiler,mux2to1v#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1788,803,2591,84.829,
qwen38_next,fix_react_compiler,mux2to1v#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1546,791,2337,86.716,
qwen38_next,fix_react_compiler,norgate#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1536,370,1906,39.293,
qwen38_next,fix_react_compiler,norgate#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1438,1656,3094,197.959,
qwen38_next,fix_react_compiler,notgate#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1395,609,2004,70.758,
qwen38_next,fix_react_compiler,notgate#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1412,748,2160,85.555,
qwen38_next,fix_react_compiler,notgate#2,combinational,pass,1,1,,0,2,1,1,1,0,2,1396,442,1838,47.648,
qwen38_next,fix_react_compiler,popcount255#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1702,914,2616,108.567,
qwen38_next,fix_react_compiler,popcount255#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1686,950,2636,107.842,
qwen38_next,fix_react_compiler,popcount3#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1728,678,2406,81.892,
qwen38_next,fix_react_compiler,reduction#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1636,472,2108,57.458,
qwen38_next,fix_react_compiler,reduction#1,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1553,842,2395,101.699,
qwen38_next,fix_react_compiler,review2015_fsmshift#0,fsm,pass,1,1,,0,3,1,3,3,0,3,4598,10449,15047,899.708,
qwen38_next,fix_react_compiler,rule110#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2341,3677,6018,374.177,
qwen38_next,fix_react_compiler,rule110#1,combinational,functional_mismatch,0,1,,6220,2,1,1,1,0,2,2468,9668,12136,811.636,
qwen38_next,fix_react_compiler,rule110#2,combinational,functional_mismatch,0,1,,6220,3,0,2,2,0,3,4142,17920,22062,1116.019,response truncated at max_tokens
qwen38_next,fix_react_compiler,rule110#3,combinational,pass,1,1,,0,2,1,1,1,0,2,2529,4628,7157,469.302,
qwen38_next,fix_react_compiler,shift18#0,sequential,pass,1,1,,0,2,1,1,1,0,2,2327,2072,4399,220.198,
qwen38_next,fix_react_compiler,step_one#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1434,633,2067,75.893,
qwen38_next,fix_react_compiler,timer#0,sequential,pass,1,1,,0,2,1,1,1,0,2,1965,2349,4314,269.958,
qwen38_next,fix_react_compiler,vector0#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2025,845,2870,86.363,
qwen38_next,fix_react_compiler,vector100r#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1608,1331,2939,149.754,
qwen38_next,fix_react_compiler,vector100r#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1545,689,2234,69.868,
qwen38_next,fix_react_compiler,vector2#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2104,1108,3212,112.369,
qwen38_next,fix_react_compiler,vector3#2,combinational,pass,1,1,,0,2,1,1,1,0,2,2499,4488,6987,437.831,
qwen38_next,fix_react_compiler,vector4#0,arithmetic,pass,1,1,,0,2,1,1,1,0,2,1745,846,2591,95.946,
qwen38_next,fix_react_compiler,vector5#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1806,2368,4174,241.999,
qwen38_next,fix_react_compiler,vectorgates#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2032,964,2996,101.218,
qwen38_next,fix_react_compiler,vectorr#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1536,676,2212,73.078,
qwen38_next,fix_react_compiler,vectorr#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1532,845,2377,86.678,
qwen38_next,fix_react_compiler,vectorr#2,combinational,pass,1,1,,0,2,1,1,1,0,2,1446,1174,2620,127.485,
qwen38_next,fix_react_compiler,vectorr#3,combinational,pass,1,1,,0,2,1,1,1,0,2,1550,889,2439,95.865,
qwen38_next,fix_react_compiler,vectorr#4,combinational,pass,1,1,,0,2,1,1,1,0,2,2496,1012,3508,107.699,
qwen38_next,fix_react_compiler,vectorr#5,combinational,pass,1,1,,0,2,1,1,1,0,2,1688,1016,2704,108.789,
qwen38_next,fix_react_compiler,wire#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1929,826,2755,97.752,
qwen38_next,fix_react_compiler,wire#1,combinational,pass,1,1,,0,2,1,1,1,0,2,1413,358,1771,39.677,
qwen38_next,fix_react_compiler,wire4#0,combinational,pass,1,1,,0,2,1,1,1,0,2,1877,761,2638,83.144,
qwen38_next,fix_react_compiler,xnorgate#0,combinational,pass,1,1,,0,3,1,2,2,0,3,2224,903,3127,94.831,
qwen38_next,fix_react_compiler,zero#0,other,pass,1,1,,0,2,1,1,1,0,2,1396,616,2012,71.699,
qwen38_next,fix_react_compiler_rag,2012_q2b#0,fsm,pass,1,1,,0,2,1,1,1,0,2,2477,1278,3755,144.326,
qwen38_next,fix_react_compiler_rag,2012_q2b#1,fsm,functional_mismatch,0,1,,36,2,1,1,1,0,2,2206,1923,4129,201.397,
qwen38_next,fix_react_compiler_rag,2013_q2bfsm#0,fsm,pass,1,1,,0,3,1,2,2,0,3,6968,5792,12760,623.678,
qwen38_next,fix_react_compiler_rag,2013_q2bfsm#1,fsm,pass,1,1,,0,2,1,1,1,0,2,3693,4586,8279,510.528,
qwen38_next,fix_react_compiler_rag,2013_q2bfsm#2,fsm,pass,1,1,,0,4,1,3,3,0,4,10082,10107,20189,1095.391,
qwen38_next,fix_react_compiler_rag,always_case#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2232,856,3088,90.907,
qwen38_next,fix_react_compiler_rag,always_case#1,combinational,pass,1,1,,0,2,1,1,1,0,2,2222,1044,3266,110.704,
qwen38_next,fix_react_compiler_rag,always_case#2,combinational,pass,1,1,,0,3,1,3,1,1,3,4361,2342,6703,238.806,
qwen38_next,fix_react_compiler_rag,always_case#3,combinational,pass,1,1,,0,2,1,1,1,0,2,2327,1317,3644,142.73,
qwen38_next,fix_react_compiler_rag,always_case2#0,combinational,pass,1,1,,0,2,1,1,1,0,2,2591,2721,5312,291.359,
